hhcode,Province,Region,PSU,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8
1121100812,Khyber Pakhtunkhwa,Rural,11211008,No,No,No,No,No,No,No,No
1121100813,Khyber Pakhtunkhwa,Rural,11211008,No,No,No,No,No,No,No,No
1121100814,Khyber Pakhtunkhwa,Rural,11211008,No,No,No,No,No,No,No,No
1121100815,Khyber Pakhtunkhwa,Rural,11211008,No,No,No,No,No,No,No,No
1121100816,Khyber Pakhtunkhwa,Rural,11211008,No,No,No,No,No,No,No,No
1121200101,Khyber Pakhtunkhwa,Rural,11212001,No,No,No,No,No,No,No,No
1121200102,Khyber Pakhtunkhwa,Rural,11212001,No,No,No,No,No,No,No,No
1121200103,Khyber Pakhtunkhwa,Rural,11212001,No,No,No,No,No,No,No,No
1121200104,Khyber Pakhtunkhwa,Rural,11212001,No,No,No,No,No,No,No,No
1121200105,Khyber Pakhtunkhwa,Rural,11212001,No,No,No,No,No,No,No,No
1121200106,Khyber Pakhtunkhwa,Rural,11212001,No,No,No,No,No,No,No,No
1121200107,Khyber Pakhtunkhwa,Rural,11212001,No,No,No,No,No,No,No,No
1121200108,Khyber Pakhtunkhwa,Rural,11212001,No,No,No,No,No,No,No,No
1121200109,Khyber Pakhtunkhwa,Rural,11212001,No,No,No,No,No,No,No,No
1121200110,Khyber Pakhtunkhwa,Rural,11212001,No,No,No,No,No,No,No,No
1121200111,Khyber Pakhtunkhwa,Rural,11212001,Yes,Yes,No,No,No,No,No,No
1121200112,Khyber Pakhtunkhwa,Rural,11212001,No,No,No,No,No,No,No,No
1121200113,Khyber Pakhtunkhwa,Rural,11212001,No,No,No,No,No,No,No,No
1121200114,Khyber Pakhtunkhwa,Rural,11212001,No,No,No,No,No,No,No,No
1121200115,Khyber Pakhtunkhwa,Rural,11212001,No,No,No,No,No,No,No,No
1121200116,Khyber Pakhtunkhwa,Rural,11212001,No,No,No,No,No,No,No,No
1121200501,Khyber Pakhtunkhwa,Rural,11212005,No,No,Yes,Yes,No,No,No,No
1121200502,Khyber Pakhtunkhwa,Rural,11212005,No,No,No,No,No,No,No,No
1121200503,Khyber Pakhtunkhwa,Rural,11212005,No,No,No,No,No,No,No,No
1121200504,Khyber Pakhtunkhwa,Rural,11212005,No,No,No,No,No,No,No,No
1121200505,Khyber Pakhtunkhwa,Rural,11212005,No,No,No,No,No,No,No,No
1121200506,Khyber Pakhtunkhwa,Rural,11212005,No,No,Yes,Yes,No,No,No,No
1121200507,Khyber Pakhtunkhwa,Rural,11212005,No,No,No,No,No,No,No,No
1121200508,Khyber Pakhtunkhwa,Rural,11212005,Yes,No,Yes,Yes,Yes,Yes,Yes,No
1121200509,Khyber Pakhtunkhwa,Rural,11212005,No,No,No,No,No,No,No,No
1121200510,Khyber Pakhtunkhwa,Rural,11212005,No,No,No,No,No,No,No,No
1121200511,Khyber Pakhtunkhwa,Rural,11212005,No,No,No,No,No,No,No,No
1121200512,Khyber Pakhtunkhwa,Rural,11212005,No,No,No,No,No,No,No,No
1121200513,Khyber Pakhtunkhwa,Rural,11212005,No,No,No,No,No,No,No,No
1121200514,Khyber Pakhtunkhwa,Rural,11212005,No,No,No,No,No,No,No,No
1121200515,Khyber Pakhtunkhwa,Rural,11212005,Yes,Yes,No,No,No,No,No,No
1121200516,Khyber Pakhtunkhwa,Rural,11212005,No,No,No,Yes,No,No,No,No
1121300201,Khyber Pakhtunkhwa,Rural,11213002,No,No,No,No,No,No,No,No
1121300202,Khyber Pakhtunkhwa,Rural,11213002,No,No,No,No,No,No,No,No
1121300203,Khyber Pakhtunkhwa,Rural,11213002,No,No,No,No,No,No,No,No
1121300204,Khyber Pakhtunkhwa,Rural,11213002,No,No,No,No,No,No,No,No
1121300205,Khyber Pakhtunkhwa,Rural,11213002,No,No,No,No,No,No,No,No
1121300206,Khyber Pakhtunkhwa,Rural,11213002,No,No,No,No,No,No,No,No
1121300207,Khyber Pakhtunkhwa,Rural,11213002,No,No,No,No,No,No,No,No
1121300208,Khyber Pakhtunkhwa,Rural,11213002,No,No,No,No,No,No,No,No
1121300209,Khyber Pakhtunkhwa,Rural,11213002,No,No,No,No,No,No,No,No
1121300210,Khyber Pakhtunkhwa,Rural,11213002,No,No,No,No,No,No,No,No
1121300211,Khyber Pakhtunkhwa,Rural,11213002,No,No,No,No,No,No,No,No
1121300212,Khyber Pakhtunkhwa,Rural,11213002,No,No,No,No,No,No,No,No
1121300213,Khyber Pakhtunkhwa,Rural,11213002,No,No,No,No,No,No,No,No
1121300214,Khyber Pakhtunkhwa,Rural,11213002,No,No,No,No,No,No,No,No
1121300215,Khyber Pakhtunkhwa,Rural,11213002,No,No,No,No,No,No,No,No
1121300216,Khyber Pakhtunkhwa,Rural,11213002,No,No,No,No,No,No,No,No
1121300601,Khyber Pakhtunkhwa,Rural,11213006,Yes,Yes,Yes,No,No,No,98,No
1121300602,Khyber Pakhtunkhwa,Rural,11213006,No,Yes,Yes,No,No,No,No,No
1121300603,Khyber Pakhtunkhwa,Rural,11213006,No,Yes,No,No,No,No,No,No
1121300604,Khyber Pakhtunkhwa,Rural,11213006,No,No,No,No,No,No,No,No
1121300605,Khyber Pakhtunkhwa,Rural,11213006,No,Yes,Yes,No,Yes,No,No,No
1121300606,Khyber Pakhtunkhwa,Rural,11213006,No,No,No,No,No,No,No,No
1121300607,Khyber Pakhtunkhwa,Rural,11213006,No,No,No,No,No,No,No,No
1121300608,Khyber Pakhtunkhwa,Rural,11213006,No,No,No,No,No,No,No,No
1121300609,Khyber Pakhtunkhwa,Rural,11213006,No,No,No,No,No,No,No,No
1121300610,Khyber Pakhtunkhwa,Rural,11213006,98,Yes,Yes,No,No,No,No,No
1121300611,Khyber Pakhtunkhwa,Rural,11213006,No,No,No,No,No,No,No,No
1121300613,Khyber Pakhtunkhwa,Rural,11213006,Yes,Yes,No,No,No,No,No,No
1121300614,Khyber Pakhtunkhwa,Rural,11213006,Yes,Yes,No,No,98,Yes,Yes,No
1121300616,Khyber Pakhtunkhwa,Rural,11213006,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
1121400301,Khyber Pakhtunkhwa,Rural,11214003,No,No,No,No,No,No,No,No
1121400302,Khyber Pakhtunkhwa,Rural,11214003,No,No,No,No,No,No,No,No
1121400303,Khyber Pakhtunkhwa,Rural,11214003,No,No,No,No,No,No,No,No
1121400304,Khyber Pakhtunkhwa,Rural,11214003,No,No,No,No,No,No,No,No
1121400305,Khyber Pakhtunkhwa,Rural,11214003,No,No,No,No,No,No,No,No
1121400306,Khyber Pakhtunkhwa,Rural,11214003,No,No,No,No,No,No,No,No
1121400307,Khyber Pakhtunkhwa,Rural,11214003,No,No,No,No,No,No,No,No
1121400308,Khyber Pakhtunkhwa,Rural,11214003,No,No,No,No,No,No,No,No
1121400309,Khyber Pakhtunkhwa,Rural,11214003,No,No,No,No,No,No,No,No
1121400310,Khyber Pakhtunkhwa,Rural,11214003,No,No,No,No,No,No,No,No
1121400311,Khyber Pakhtunkhwa,Rural,11214003,No,No,No,No,No,No,No,No
1121400312,Khyber Pakhtunkhwa,Rural,11214003,No,No,No,No,No,No,No,No
1121400313,Khyber Pakhtunkhwa,Rural,11214003,No,No,No,No,No,No,No,No
1121400314,Khyber Pakhtunkhwa,Rural,11214003,No,No,No,No,No,No,No,No
1121400315,Khyber Pakhtunkhwa,Rural,11214003,No,No,No,No,No,No,No,No
1121400316,Khyber Pakhtunkhwa,Rural,11214003,No,No,No,No,No,No,No,No
1121400701,Khyber Pakhtunkhwa,Rural,11214007,Yes,Yes,Yes,No,98,No,98,No
1121400702,Khyber Pakhtunkhwa,Rural,11214007,No,No,No,No,No,No,No,No
1121400703,Khyber Pakhtunkhwa,Rural,11214007,No,No,No,No,No,No,No,No
1121400704,Khyber Pakhtunkhwa,Rural,11214007,No,No,No,No,No,No,No,No
1121400705,Khyber Pakhtunkhwa,Rural,11214007,No,No,No,No,No,No,No,No
1121400706,Khyber Pakhtunkhwa,Rural,11214007,No,No,No,No,No,No,No,No
1121400707,Khyber Pakhtunkhwa,Rural,11214007,No,No,No,No,No,No,No,No
1121400708,Khyber Pakhtunkhwa,Rural,11214007,No,No,No,No,No,No,No,No
1121400709,Khyber Pakhtunkhwa,Rural,11214007,No,No,No,No,No,No,No,No
1121400710,Khyber Pakhtunkhwa,Rural,11214007,Yes,Yes,Yes,98,98,No,No,No
1121400711,Khyber Pakhtunkhwa,Rural,11214007,No,No,No,No,No,No,No,No
1121400712,Khyber Pakhtunkhwa,Rural,11214007,No,No,No,No,No,No,No,No
1121400713,Khyber Pakhtunkhwa,Rural,11214007,No,No,No,No,No,No,No,No
1121400714,Khyber Pakhtunkhwa,Rural,11214007,No,No,No,No,No,No,No,No
1121400715,Khyber Pakhtunkhwa,Rural,11214007,No,No,No,No,No,No,No,No
1131100401,Khyber Pakhtunkhwa,Rural,11311004,No,No,No,No,No,No,No,No
1131100402,Khyber Pakhtunkhwa,Rural,11311004,No,No,No,No,No,No,No,No
1131100403,Khyber Pakhtunkhwa,Rural,11311004,Yes,Yes,Yes,No,Yes,No,No,No
1131100405,Khyber Pakhtunkhwa,Rural,11311004,Yes,Yes,Yes,No,No,No,No,No
1131100406,Khyber Pakhtunkhwa,Rural,11311004,No,No,No,No,No,No,No,No
1131100407,Khyber Pakhtunkhwa,Rural,11311004,No,No,No,No,No,No,No,No
1131100408,Khyber Pakhtunkhwa,Rural,11311004,Yes,Yes,Yes,No,Yes,Yes,No,No
1131100409,Khyber Pakhtunkhwa,Rural,11311004,No,Yes,Yes,No,No,No,No,No
1131100410,Khyber Pakhtunkhwa,Rural,11311004,Yes,Yes,Yes,No,Yes,No,No,No
1131100411,Khyber Pakhtunkhwa,Rural,11311004,No,No,No,No,No,No,No,No
1131100412,Khyber Pakhtunkhwa,Rural,11311004,Yes,Yes,Yes,No,No,No,No,No
1131100413,Khyber Pakhtunkhwa,Rural,11311004,No,No,No,No,No,No,No,No
1131100414,Khyber Pakhtunkhwa,Rural,11311004,Yes,Yes,Yes,No,No,No,No,No
1131100415,Khyber Pakhtunkhwa,Rural,11311004,Yes,Yes,Yes,No,Yes,No,No,No
1131100416,Khyber Pakhtunkhwa,Rural,11311004,No,No,No,No,No,No,No,No
1131100801,Khyber Pakhtunkhwa,Rural,11311008,No,No,No,No,No,No,No,No
1131100802,Khyber Pakhtunkhwa,Rural,11311008,No,No,Yes,No,Yes,No,No,No
1131100803,Khyber Pakhtunkhwa,Rural,11311008,No,No,No,No,No,No,No,No
1131100804,Khyber Pakhtunkhwa,Rural,11311008,No,No,No,No,No,No,No,No
1131100805,Khyber Pakhtunkhwa,Rural,11311008,No,No,No,No,No,No,No,No
1131100806,Khyber Pakhtunkhwa,Rural,11311008,No,No,No,No,No,No,No,No
1131100807,Khyber Pakhtunkhwa,Rural,11311008,No,No,No,No,No,No,No,No
1131100808,Khyber Pakhtunkhwa,Rural,11311008,No,No,No,No,No,No,No,No
1131100809,Khyber Pakhtunkhwa,Rural,11311008,No,No,No,No,No,No,No,No
1131100810,Khyber Pakhtunkhwa,Rural,11311008,No,No,No,No,No,No,No,No
1131100811,Khyber Pakhtunkhwa,Rural,11311008,No,No,No,No,No,No,No,No
1131100812,Khyber Pakhtunkhwa,Rural,11311008,Yes,Yes,No,No,No,No,No,No
1131100813,Khyber Pakhtunkhwa,Rural,11311008,No,No,No,No,No,No,No,No
1131100814,Khyber Pakhtunkhwa,Rural,11311008,No,No,No,No,No,No,No,No
1131100815,Khyber Pakhtunkhwa,Rural,11311008,No,No,No,No,No,No,No,No
1131100816,Khyber Pakhtunkhwa,Rural,11311008,No,No,No,No,No,No,No,No
1131200101,Khyber Pakhtunkhwa,Rural,11312001,No,No,No,No,No,No,No,No
1131200102,Khyber Pakhtunkhwa,Rural,11312001,No,No,No,No,No,No,No,No
1131200103,Khyber Pakhtunkhwa,Rural,11312001,No,No,No,No,No,No,No,No
1131200104,Khyber Pakhtunkhwa,Rural,11312001,Yes,Yes,Yes,No,98,No,No,No
1131200105,Khyber Pakhtunkhwa,Rural,11312001,Yes,Yes,Yes,No,No,No,No,No
1131200106,Khyber Pakhtunkhwa,Rural,11312001,No,No,No,No,No,No,No,No
1131200107,Khyber Pakhtunkhwa,Rural,11312001,Yes,Yes,Yes,No,No,No,No,No
1131200108,Khyber Pakhtunkhwa,Rural,11312001,No,No,No,No,No,No,No,No
1131200109,Khyber Pakhtunkhwa,Rural,11312001,No,No,No,No,No,No,No,No
1131200110,Khyber Pakhtunkhwa,Rural,11312001,No,No,No,No,No,No,No,No
1131200111,Khyber Pakhtunkhwa,Rural,11312001,No,No,No,No,No,No,No,No
1131200112,Khyber Pakhtunkhwa,Rural,11312001,No,No,No,No,No,No,No,No
1131200113,Khyber Pakhtunkhwa,Rural,11312001,No,No,No,No,No,No,No,No
1131200114,Khyber Pakhtunkhwa,Rural,11312001,No,No,No,No,No,No,No,No
1131200115,Khyber Pakhtunkhwa,Rural,11312001,No,No,No,No,No,No,No,No
1131200116,Khyber Pakhtunkhwa,Rural,11312001,No,No,No,No,No,No,No,No
1131200501,Khyber Pakhtunkhwa,Rural,11312005,No,No,No,No,No,No,No,No
1131200502,Khyber Pakhtunkhwa,Rural,11312005,No,No,No,No,No,No,No,No
1131200503,Khyber Pakhtunkhwa,Rural,11312005,Yes,Yes,Yes,No,No,No,No,No
1131200504,Khyber Pakhtunkhwa,Rural,11312005,No,No,No,No,No,No,No,No
1131200505,Khyber Pakhtunkhwa,Rural,11312005,No,No,No,No,No,No,No,No
1131200506,Khyber Pakhtunkhwa,Rural,11312005,Yes,Yes,No,No,No,No,No,No
1131200507,Khyber Pakhtunkhwa,Rural,11312005,Yes,Yes,Yes,No,No,No,No,No
1131200508,Khyber Pakhtunkhwa,Rural,11312005,No,No,No,No,No,No,No,No
1131200509,Khyber Pakhtunkhwa,Rural,11312005,No,No,No,No,No,No,No,No
1131200510,Khyber Pakhtunkhwa,Rural,11312005,Yes,Yes,Yes,Yes,No,No,No,No
1131200511,Khyber Pakhtunkhwa,Rural,11312005,No,No,No,No,No,No,No,No
1131200512,Khyber Pakhtunkhwa,Rural,11312005,No,No,No,No,No,No,No,No
1131200513,Khyber Pakhtunkhwa,Rural,11312005,No,No,No,No,No,No,No,No
1131200514,Khyber Pakhtunkhwa,Rural,11312005,No,No,No,No,No,No,No,No
1131200515,Khyber Pakhtunkhwa,Rural,11312005,No,No,No,No,No,No,No,No
1131200516,Khyber Pakhtunkhwa,Rural,11312005,No,No,No,No,No,No,No,No
1131200901,Khyber Pakhtunkhwa,Rural,11312009,No,No,No,No,No,No,No,No
1131200902,Khyber Pakhtunkhwa,Rural,11312009,No,No,No,No,No,No,No,No
1131200903,Khyber Pakhtunkhwa,Rural,11312009,No,No,No,No,No,No,No,No
1131200904,Khyber Pakhtunkhwa,Rural,11312009,No,No,No,No,No,No,No,No
1131200905,Khyber Pakhtunkhwa,Rural,11312009,No,No,No,No,No,No,No,No
1131200906,Khyber Pakhtunkhwa,Rural,11312009,No,No,No,No,No,No,No,No
1131200907,Khyber Pakhtunkhwa,Rural,11312009,No,No,No,No,No,No,No,No
1131200908,Khyber Pakhtunkhwa,Rural,11312009,No,No,No,No,No,No,No,No
1131200909,Khyber Pakhtunkhwa,Rural,11312009,No,No,No,No,No,No,No,No
1131200910,Khyber Pakhtunkhwa,Rural,11312009,No,No,No,No,No,No,No,No
1131200911,Khyber Pakhtunkhwa,Rural,11312009,No,No,No,No,No,No,No,No
1131200912,Khyber Pakhtunkhwa,Rural,11312009,No,No,No,No,No,No,No,No
1131200913,Khyber Pakhtunkhwa,Rural,11312009,No,No,No,No,No,No,No,No
1131200914,Khyber Pakhtunkhwa,Rural,11312009,No,No,No,No,No,No,No,No
1131200915,Khyber Pakhtunkhwa,Rural,11312009,No,No,No,No,No,No,No,No
1131200916,Khyber Pakhtunkhwa,Rural,11312009,No,No,No,No,No,No,No,No
1131300201,Khyber Pakhtunkhwa,Rural,11313002,No,No,No,No,No,No,No,No
1131300202,Khyber Pakhtunkhwa,Rural,11313002,No,No,No,No,No,No,No,No
1131300203,Khyber Pakhtunkhwa,Rural,11313002,No,No,No,No,No,No,No,No
1131300204,Khyber Pakhtunkhwa,Rural,11313002,No,No,No,No,No,No,No,No
1131300205,Khyber Pakhtunkhwa,Rural,11313002,No,No,No,No,No,No,No,No
1131300206,Khyber Pakhtunkhwa,Rural,11313002,No,No,No,No,No,No,No,No
1131300207,Khyber Pakhtunkhwa,Rural,11313002,No,No,No,No,No,No,No,No
1131300208,Khyber Pakhtunkhwa,Rural,11313002,No,No,No,No,No,No,No,No
1131300209,Khyber Pakhtunkhwa,Rural,11313002,No,No,No,No,No,No,No,No
1131300210,Khyber Pakhtunkhwa,Rural,11313002,No,No,No,No,No,No,No,No
1131300211,Khyber Pakhtunkhwa,Rural,11313002,No,No,No,No,No,No,No,No
1131300212,Khyber Pakhtunkhwa,Rural,11313002,No,No,No,No,No,No,No,No
1131300213,Khyber Pakhtunkhwa,Rural,11313002,No,No,No,No,No,No,No,No
1131300214,Khyber Pakhtunkhwa,Rural,11313002,No,No,No,No,No,No,No,No
1131300215,Khyber Pakhtunkhwa,Rural,11313002,No,No,No,No,No,No,No,No
1131300216,Khyber Pakhtunkhwa,Rural,11313002,No,No,No,No,No,No,No,No
1131300601,Khyber Pakhtunkhwa,Rural,11313006,No,No,No,No,No,No,No,No
1131300603,Khyber Pakhtunkhwa,Rural,11313006,No,No,No,No,No,No,No,No
1131300604,Khyber Pakhtunkhwa,Rural,11313006,Yes,Yes,Yes,Yes,98,98,98,98
1131300605,Khyber Pakhtunkhwa,Rural,11313006,No,No,No,No,No,No,No,No
1131300606,Khyber Pakhtunkhwa,Rural,11313006,No,No,No,No,No,No,No,No
1131300607,Khyber Pakhtunkhwa,Rural,11313006,No,No,No,No,No,No,No,No
1131300608,Khyber Pakhtunkhwa,Rural,11313006,No,No,No,No,No,No,No,No
1131300609,Khyber Pakhtunkhwa,Rural,11313006,No,No,No,No,No,No,No,No
1131300610,Khyber Pakhtunkhwa,Rural,11313006,No,No,No,No,No,No,No,No
1131300611,Khyber Pakhtunkhwa,Rural,11313006,No,No,No,No,No,No,No,No
1131300612,Khyber Pakhtunkhwa,Rural,11313006,No,No,No,No,No,No,No,No
1131300613,Khyber Pakhtunkhwa,Rural,11313006,No,No,No,No,No,No,No,No
1131300614,Khyber Pakhtunkhwa,Rural,11313006,No,No,No,No,No,No,No,No
1131300615,Khyber Pakhtunkhwa,Rural,11313006,No,No,No,No,No,No,No,No
1131300616,Khyber Pakhtunkhwa,Rural,11313006,No,No,No,No,No,No,No,No
1131301001,Khyber Pakhtunkhwa,Rural,11313010,No,No,No,No,No,No,No,No
1131301002,Khyber Pakhtunkhwa,Rural,11313010,Yes,Yes,Yes,No,No,No,No,No
1131301003,Khyber Pakhtunkhwa,Rural,11313010,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
1131301004,Khyber Pakhtunkhwa,Rural,11313010,No,Yes,No,No,Yes,No,No,No
1131301005,Khyber Pakhtunkhwa,Rural,11313010,No,No,No,No,No,No,No,No
1131301006,Khyber Pakhtunkhwa,Rural,11313010,No,No,No,No,No,No,No,No
1131301007,Khyber Pakhtunkhwa,Rural,11313010,No,No,No,No,No,No,No,No
1131301008,Khyber Pakhtunkhwa,Rural,11313010,No,No,No,No,No,No,No,No
1131301009,Khyber Pakhtunkhwa,Rural,11313010,No,No,No,No,No,No,No,No
1131301010,Khyber Pakhtunkhwa,Rural,11313010,No,No,No,No,No,No,No,No
1131301012,Khyber Pakhtunkhwa,Rural,11313010,No,No,No,No,No,No,No,No
1131301013,Khyber Pakhtunkhwa,Rural,11313010,No,No,No,No,No,No,No,No
1131301014,Khyber Pakhtunkhwa,Rural,11313010,No,No,No,No,No,No,No,No
1131301015,Khyber Pakhtunkhwa,Rural,11313010,No,No,No,No,No,No,No,No
1131301016,Khyber Pakhtunkhwa,Rural,11313010,No,No,Yes,Yes,Yes,No,No,No
1131400301,Khyber Pakhtunkhwa,Rural,11314003,No,No,No,No,No,No,No,No
1131400302,Khyber Pakhtunkhwa,Rural,11314003,No,No,No,No,No,No,No,No
1131400303,Khyber Pakhtunkhwa,Rural,11314003,No,No,No,No,No,No,No,No
1131400304,Khyber Pakhtunkhwa,Rural,11314003,No,No,No,No,No,No,No,No
1131400305,Khyber Pakhtunkhwa,Rural,11314003,No,No,No,No,No,No,No,No
1131400306,Khyber Pakhtunkhwa,Rural,11314003,No,No,No,No,No,No,No,No
1131400307,Khyber Pakhtunkhwa,Rural,11314003,No,No,No,No,No,No,No,No
1131400308,Khyber Pakhtunkhwa,Rural,11314003,No,No,No,No,No,No,No,No
1131400309,Khyber Pakhtunkhwa,Rural,11314003,No,No,No,No,No,No,No,No
1131400310,Khyber Pakhtunkhwa,Rural,11314003,No,No,No,No,No,No,No,No
1131400311,Khyber Pakhtunkhwa,Rural,11314003,No,No,No,No,No,No,No,No
1131400312,Khyber Pakhtunkhwa,Rural,11314003,Yes,Yes,Yes,Yes,No,No,No,No
1131400313,Khyber Pakhtunkhwa,Rural,11314003,No,No,No,No,No,No,No,No
1131400314,Khyber Pakhtunkhwa,Rural,11314003,No,No,No,No,No,No,No,No
1131400315,Khyber Pakhtunkhwa,Rural,11314003,No,No,No,No,No,No,No,No
1131400316,Khyber Pakhtunkhwa,Rural,11314003,No,No,No,No,No,No,No,No
1131400701,Khyber Pakhtunkhwa,Rural,11314007,No,No,No,No,No,No,No,No
1131400702,Khyber Pakhtunkhwa,Rural,11314007,No,No,No,No,No,No,No,No
1131400703,Khyber Pakhtunkhwa,Rural,11314007,No,No,No,No,No,No,No,No
1131400704,Khyber Pakhtunkhwa,Rural,11314007,No,No,No,No,No,No,No,No
1131400705,Khyber Pakhtunkhwa,Rural,11314007,No,No,No,No,No,No,No,No
1131400706,Khyber Pakhtunkhwa,Rural,11314007,No,No,No,No,No,No,No,No
1131400707,Khyber Pakhtunkhwa,Rural,11314007,No,No,No,No,No,No,No,No
1131400708,Khyber Pakhtunkhwa,Rural,11314007,No,No,No,No,No,No,No,No
1131400709,Khyber Pakhtunkhwa,Rural,11314007,No,No,No,No,No,No,No,No
1131400710,Khyber Pakhtunkhwa,Rural,11314007,No,No,No,No,No,No,No,No
1131400711,Khyber Pakhtunkhwa,Rural,11314007,No,No,No,No,No,No,No,No
1131400712,Khyber Pakhtunkhwa,Rural,11314007,No,Yes,98,No,No,No,No,No
1131400713,Khyber Pakhtunkhwa,Rural,11314007,No,No,No,No,No,No,No,No
1131400714,Khyber Pakhtunkhwa,Rural,11314007,No,No,No,No,No,No,No,No
1131400715,Khyber Pakhtunkhwa,Rural,11314007,No,No,No,No,No,No,No,No
1131400716,Khyber Pakhtunkhwa,Rural,11314007,No,No,No,No,No,No,No,No
1131401101,Khyber Pakhtunkhwa,Rural,11314011,No,No,No,No,No,No,No,No
1131401102,Khyber Pakhtunkhwa,Rural,11314011,No,No,No,No,No,No,No,No
1131401103,Khyber Pakhtunkhwa,Rural,11314011,No,No,No,No,No,No,98,No
1131401104,Khyber Pakhtunkhwa,Rural,11314011,No,No,No,No,No,No,No,No
1131401105,Khyber Pakhtunkhwa,Rural,11314011,No,No,No,No,No,No,No,No
1131401106,Khyber Pakhtunkhwa,Rural,11314011,No,No,No,No,No,No,No,No
1131401107,Khyber Pakhtunkhwa,Rural,11314011,No,No,No,No,No,No,No,No
1131401108,Khyber Pakhtunkhwa,Rural,11314011,No,No,No,No,No,No,No,No
1131401109,Khyber Pakhtunkhwa,Rural,11314011,No,No,No,No,No,No,No,No
1131401110,Khyber Pakhtunkhwa,Rural,11314011,No,No,No,No,No,No,No,No
1131401111,Khyber Pakhtunkhwa,Rural,11314011,No,No,No,No,No,No,No,No
1131401112,Khyber Pakhtunkhwa,Rural,11314011,No,No,No,No,No,No,No,No
1131401113,Khyber Pakhtunkhwa,Rural,11314011,No,No,No,No,No,No,No,No
1131401115,Khyber Pakhtunkhwa,Rural,11314011,No,No,No,No,No,No,No,No
1131401116,Khyber Pakhtunkhwa,Rural,11314011,No,No,No,No,No,No,No,No
1141100101,Khyber Pakhtunkhwa,Rural,11411001,No,No,No,No,No,No,No,No
1141100102,Khyber Pakhtunkhwa,Rural,11411001,Yes,Yes,Yes,No,No,No,Yes,No
1141100103,Khyber Pakhtunkhwa,Rural,11411001,No,No,No,No,No,No,No,No
1141100104,Khyber Pakhtunkhwa,Rural,11411001,No,No,No,No,No,No,No,No
1141100105,Khyber Pakhtunkhwa,Rural,11411001,No,No,No,No,No,No,No,No
1141100106,Khyber Pakhtunkhwa,Rural,11411001,No,No,No,No,No,No,No,No
1141100107,Khyber Pakhtunkhwa,Rural,11411001,Yes,Yes,Yes,No,Yes,No,No,No
1141100108,Khyber Pakhtunkhwa,Rural,11411001,No,No,No,No,No,No,No,No
1141100110,Khyber Pakhtunkhwa,Rural,11411001,Yes,Yes,Yes,Yes,No,No,No,No
1141100111,Khyber Pakhtunkhwa,Rural,11411001,No,No,No,No,No,No,No,No
1141100112,Khyber Pakhtunkhwa,Rural,11411001,No,No,No,No,No,No,No,No
1141100113,Khyber Pakhtunkhwa,Rural,11411001,No,No,No,No,No,No,No,No
1141100114,Khyber Pakhtunkhwa,Rural,11411001,No,No,No,No,No,No,No,No
1141100115,Khyber Pakhtunkhwa,Rural,11411001,No,No,Yes,Yes,No,No,No,No
1141100116,Khyber Pakhtunkhwa,Rural,11411001,No,No,No,No,No,No,No,No
1141100501,Khyber Pakhtunkhwa,Rural,11411005,No,No,No,No,No,No,No,No
1141100502,Khyber Pakhtunkhwa,Rural,11411005,No,No,No,No,No,No,No,No
1141100503,Khyber Pakhtunkhwa,Rural,11411005,No,No,No,No,No,No,No,No
1141100504,Khyber Pakhtunkhwa,Rural,11411005,No,No,No,No,No,No,No,No
1141100505,Khyber Pakhtunkhwa,Rural,11411005,No,No,No,No,No,No,No,No
1141100506,Khyber Pakhtunkhwa,Rural,11411005,No,No,No,No,No,No,No,No
1141100507,Khyber Pakhtunkhwa,Rural,11411005,No,No,No,No,No,No,No,99
1141100508,Khyber Pakhtunkhwa,Rural,11411005,No,No,No,No,No,No,No,No
1141100509,Khyber Pakhtunkhwa,Rural,11411005,No,No,No,No,No,No,No,No
1141100510,Khyber Pakhtunkhwa,Rural,11411005,No,No,No,No,No,No,No,No
1141100511,Khyber Pakhtunkhwa,Rural,11411005,No,No,No,No,No,No,No,No
1141100512,Khyber Pakhtunkhwa,Rural,11411005,No,No,No,No,No,No,No,No
1141100513,Khyber Pakhtunkhwa,Rural,11411005,No,No,No,No,No,No,No,No
1141100514,Khyber Pakhtunkhwa,Rural,11411005,No,No,No,No,No,No,No,No
1141100515,Khyber Pakhtunkhwa,Rural,11411005,No,No,Yes,No,No,No,No,No
1141100516,Khyber Pakhtunkhwa,Rural,11411005,No,No,No,No,No,No,No,No
1141200201,Khyber Pakhtunkhwa,Rural,11412002,No,No,No,No,No,No,No,No
1141200202,Khyber Pakhtunkhwa,Rural,11412002,No,No,No,No,No,No,No,No
1141200203,Khyber Pakhtunkhwa,Rural,11412002,No,No,No,No,No,No,No,No
1141200205,Khyber Pakhtunkhwa,Rural,11412002,No,No,No,No,No,No,No,No
1141200206,Khyber Pakhtunkhwa,Rural,11412002,No,No,No,No,No,No,No,No
1141200207,Khyber Pakhtunkhwa,Rural,11412002,No,No,No,No,No,No,No,No
1141200208,Khyber Pakhtunkhwa,Rural,11412002,No,No,No,No,No,No,No,No
1141200209,Khyber Pakhtunkhwa,Rural,11412002,No,No,No,No,No,No,No,No
1141200210,Khyber Pakhtunkhwa,Rural,11412002,No,No,No,No,No,No,No,No
